CountryCode,SeriesCode,DESCRIPTION
"SXM","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"SXM","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database. 1995-2006: Source: Central Bank of the Netherlands Antilles - Including the estimates for Saba and Saint Eustatius."
"SXM","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"SXM","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SXM","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"SXM","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SXM","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"SXM","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"SXM","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"SXM","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SXM","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"SXM","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","DT.DOD.DSTC.CD","Data on short-term debt on original maturity basis are World Bank staff estimates, based on the BIS data on international bank lending. Unless otherwise specified in the years."
"SYC","IT.NET.USER.ZS","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYC","SP.DYN.TFRT.IN","Data source: National Bureau of Statistics, United Nations World Population Prospects"
"SYC","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","SP.DYN.LE00.MA.IN","Data source: National Bureau of Statistics, United Nations World Population Prospects"
"SYC","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"SYC","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"SYC","SP.DYN.CDRT.IN","Data source: National Bureau of Statistics, United Nations World Population Prospects"
"SYC","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","ST.INT.DPRT","Includes overnight visitors (tourists) only."
"SYC","IT.CEL.SETS","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYC","SP.DYN.CBRT.IN","Data source: National Bureau of Statistics, United Nations World Population Prospects"
"SYC","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"SYC","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"SYC","EG.FEC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"SYC","SP.POP.TOTL","Data source: National Bureau of Statistics"
"SYC","IT.NET.BBND.P2","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYC","SP.DYN.LE00.FE.IN","Data source: National Bureau of Statistics, United Nations World Population Prospects"
"SYC","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"SYC","IT.CEL.SETS.P2","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYC","IT.NET.BBND","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYC","SP.POP.GROW","Data source: National Bureau of Statistics"
"SYC","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","SP.DYN.LE00.IN","Derived using male and female life expectancy"
"SYC","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","IT.MLT.MAIN","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYC","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYC","SM.POP.TOTL","Estimates are derived from data on foreign-born population. "
"SYC","IT.MLT.MAIN.P2","Cable and Wireless (Seychelles) Ltd.; From 2000: Ministry of Information Technology and Communication.  Ministry of National Development."
"SYR","IT.CEL.SETS","Syrian Telecommunications Establishment (STE)."
"SYR","IT.CEL.SETS.P2","Syrian Telecommunications Establishment (STE)."
"SYR","SM.POP.NETM","Data source: United Nations World Population Prospects"
"SYR","EG.EGY.PRIM.PP.KD","Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)"
"SYR","DT.DOD.DECT.CD","Long-term public and publicly guaranteed debt data for 2023 are World Bank staff estimates based on the original terms of the loans. Long-term private nonguaranteed debt data are not available. Short-term debt for 2023 is based on data from the BIS."
"SYR","NY.GDP.PCAP.PP.CD","Estimates are based on regression."
"SYR","IT.NET.BBND.P2","Syrian Telecommunications Establishment (STE)."
"SYR","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"SYR","SP.POP.GROW","Data source: United Nations World Population Prospects"
"SYR","SP.DYN.CBRT.IN","Data source: United Nations World Population Prospects"
"SYR","SP.DYN.LE00.IN","Data source: United Nations World Population Prospects"
"SYR","ST.INT.DPRT","Includes overnight visitors (tourists) only."
"SYR","NE.CON.PRVT.PP.CD","Estimates are based on regression."
"SYR","NE.CON.PRVT.PP.KD","Estimates are based on regression."
"SYR","NY.GDP.MKTP.PP.KD","Estimates are based on regression."
"SYR","NY.GNP.MKTP.PP.CD","Estimates are based on regression."
"SYR","NY.GDP.MKTP.PP.CD","Estimates are based on regression."
"SYR","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"SYR","SM.POP.TOTL","Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. The estimates for the Syrian Arab Republic include Palestinian refugees registered by UNRWA."
"SYR","EG.ELC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"SYR","IT.MLT.MAIN.P2","Syrian Telecommunications Establishment (STE)."
"SYR","IT.MLT.MAIN","Syrian Telecommunications Establishment (STE)."
"SYR","IS.RRS.PASG.KM","Source: Internation Union of Railways (UIC)"
"SYR","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders. 2000-2011: including the nationals residing abroad."
"SYR","MS.MIL.XPND.CN","1960-1969 & 1986-1992 SIPRI estimates."
"SYR","ST.INT.XPND.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYR","MS.MIL.XPND.GD.ZS","1960-1969 & 1986-1992 SIPRI estimates."
"SYR","MS.MIL.XPND.ZS","1960-1969 & 1986-1992 SIPRI estimates."
"SYR","IS.RRS.GOOD.MT.K6","Source: Internation Union of Railways (UIC)"
"SYR","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"SYR","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"SYR","SP.POP.TOTL","Data source: United Nations World Population Prospects"
"SYR","IT.NET.USER.ZS","Syrian Telecommunications Establishment (STE)."
"SYR","SP.DYN.AMRT.MA","Data source: United Nations World Population Prospects"
"SYR","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYR","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYR","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
"SYR","MS.MIL.XPND.CD","1960-1969 & 1986-1992 SIPRI estimates."
"SYR","NY.GNP.PCAP.PP.KD","Estimates are based on regression."
"SYR","EG.FEC.RNEW.ZS","Sources: World Energy Statistics and Balances, IEA (2014)"
"SYR","NY.GNP.MKTP.PP.KD","Estimates are based on regression."
"SYR","NY.GNP.PCAP.PP.CD","Estimates are based on regression."
"SYR","ST.INT.TRNR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYR","IT.NET.BBND","Syrian Telecommunications Establishment (STE)."
"SYR","NY.GDP.PCAP.PP.KD","Estimates are based on regression."
"SYR","ST.INT.TRNX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"SYR","ST.INT.RCPT.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"TCA","SP.DYN.CDRT.IN","Data source: United Nations World Population Prospects"
"TCA","ST.INT.TVLR.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"TCA","ST.INT.XPND.CD","Compiled from data reported by the country. 1995-1998: country data."
"TCA","SP.DYN.AMRT.FE","Data source: United Nations World Population Prospects"
"TCA","SM.POP.TOTL","Estimates are derived from data on foreign-born population. "
"TCA","SP.POP.GROW","Data source: United Nations World Population Prospects"
"TCA","SP.DYN.LE00.MA.IN","Data source: United Nations World Population Prospects"
"TCA","SP.DYN.TFRT.IN","Data source: United Nations World Population Prospects"
"TCA","ST.INT.ARVL","Includes overnight visitors (tourists) and same-day visitors (excursionists). Arrivals of non-resident visitors at national borders."
"TCA","BM.KLT.DINV.CD.WD","Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
"TCA","EG.EGY.PRIM.PP.KD","Sources: Estimated based on UN Energy Statistics (2014); World Development Indicators, WDI (2014)"
"TCA","ST.INT.RCPT.CD","Compiled from data reported by the country. 1995-2002: country data."
"TCA","EG.ELC.RNEW.ZS","Sources: UN Energy Statistics (2014)"
"TCA","ST.INT.TVLX.CD","Compiled from data reported in the International Monetary Fund's Balance of Payment Statistics database."
"TCA","SP.DYN.LE00.FE.IN","Data source: United Nations World Population Prospects"
